0.618584709,0.627205368,0.617178707,0.614544344,,0.619378282
0.612295903,0.611535916,0.610787659,0.605912221,,0.610132925
0.596825493,0.597389033,0.595639462,0.584646151,,0.593625035
0.575410884,0.580425654,0.581186709,0.575571943,,0.578148798
0.604169971,0.607521111,0.610597675,0.606677952,,0.607241677
