4.473583064,1.172026633,0.399977806,0.375573982,0.2236536,0.205038742,0.398244917,0.672990125,0.621570171,0.550843822,0.412473365,0.517988725,0.112432695,0.280115009,0.234369506,0.436403461,0.616190545,0.624758462,2.021259654,2.422404553,6.064023046,7.984877001,9.169745683,9.512781912,9.515935539,9.604505866,9.654746061,9.681412201,9.667783413,9.714127956,9.684709796,9.705865348
3.316417311,0.980163295,0.346633501,0.31995445,0.212506885,0.236323194,0.600919669,0.950285467,0.735223411,0.488540182,0.316778666,0.37430516,0.082373636,0.238427142,0.19115099,0.463554845,0.683352487,0.655289645,2.297160118,3.24108754,5.928457659,7.786992981,9.247587812,9.691786979,9.684843391,9.81079955,9.882664695,9.915163193,9.892468399,9.967901411,9.920014077,9.955631043
2.819743044,0.735838898,0.264173932,0.243647446,0.171864518,0.250111646,0.986925409,1.017184983,0.875587365,0.383580344,0.233675577,0.272388796,0.062937777,0.199410297,0.154521862,0.443312973,0.72179143,0.695201637,2.592475723,3.467786522,7.090104769,8.483885434,9.356417506,9.609443935,9.59524776,9.677600321,9.716213924,9.740645838,9.7256127,9.782638015,9.748789412,9.772991611
3.937327586,0.439077415,0.175185888,0.158579311,0.110293499,0.189481734,1.483254254,1.0530945,1.01755453,0.264397961,0.160808326,0.187046523,0.043308514,0.14155723,0.114614647,0.396134514,0.594954275,0.832091267,2.939668205,4.89055283,7.279994739,8.092679889,8.607158557,8.755949465,8.744279176,8.79577448,8.818390988,8.834513142,8.824726702,8.862992255,8.840183915,8.856325585
1.76505767,0.447823177,0.147106052,0.137019494,0.089719527,0.083710342,0.273229514,1.125550505,1.069239472,0.703627748,0.344075043,0.441954785,0.065089581,0.188663995,0.159284509,0.402108087,0.627136845,0.582258528,2.213487396,2.758293881,5.447699306,7.842292648,9.311951873,9.739862431,9.739287715,9.85624805,9.933519456,9.951627697,9.919846146,9.99098832,9.927964586,9.979840295
1.213903911,0.307689085,0.107846639,0.09838631,0.067925735,0.076786011,0.42555241,1.438797102,1.308930773,0.596314762,0.231343319,0.277540799,0.043284945,0.13650308,0.107666055,0.363942045,0.616015779,0.628501791,2.682387682,3.278630383,6.889821515,8.474807656,9.456132983,9.745326027,9.728994156,9.827661875,9.879499221,9.895414593,9.867343551,9.939107951,9.885105452,9.928394176
0.826089635,0.206709051,0.072353605,0.065935309,0.046666817,0.066631858,0.476153179,2.118622138,1.383242159,0.285912353,0.13135622,0.154041343,0.030291879,0.101654382,0.077797982,0.317055555,0.587667889,0.631720538,3.569336486,3.726330291,7.111046598,8.547312956,9.451830488,9.716036608,9.703757591,9.788312828,9.830286983,9.85130982,9.829709984,9.891336197,9.847671548,9.880130329
0.52674998,0.12857329,0.045111256,0.0409618,0.029466461,0.046718648,0.467671762,3.368798795,0.714539964,0.136777007,0.068303647,0.079280039,0.017125512,0.062044556,0.046508896,0.229747653,0.492484107,0.577315432,4.760578753,4.391573512,7.558461779,8.749826238,9.595262817,9.84809424,9.801956722,9.917261516,9.980712987,9.990932034,9.940965149,10.05790311,9.954881254,10.03827576
1.187861964,0.303628713,0.102447362,0.093583025,0.060232877,0.066521051,0.181689656,0.934513991,1.088457917,0.97332016,0.526467691,0.655588781,0.090773529,0.182299192,0.153581501,0.287263552,0.400798986,0.373200399,1.280713535,1.859078296,3.754938788,6.822903997,8.843121802,9.439266224,9.444366305,9.601370442,9.69263117,9.731275265,9.696962286,9.786623612,9.72141882,9.770116514
0.884822055,0.224251224,0.07610743,0.069085236,0.045766653,0.053712875,0.170296258,1.463639529,1.429599811,0.802565535,0.359448724,0.430848993,0.064310174,0.15492589,0.125419093,0.301673405,0.443534528,0.423439396,1.5292286,2.228742283,4.402501294,7.094321888,8.913237897,9.452257234,9.444560645,9.599885328,9.685131203,9.720911431,9.680375687,9.783525967,9.706449912,9.764242035
