NaN,0.1682,0.6385,0.3139,0.2415,0.6785,0.9651,0.3819
0.8318,NaN,0.9747,0.9098,0.7231,0.9856,1,0.855
0.3615,0.0253,NaN,0.0151,0.0134,0.5706,0.9072,0.1942
0.6861,0.0901999999999999,0.9849,NaN,0.3811,0.9945,0.9982,0.6977
0.7585,0.2769,0.9866,0.6189,NaN,1,1,0.6984
0.3215,0.0144,0.4294,0.00549999999999995,0,NaN,0.965,0.1661
0.0349,0,0.0928,0.00180000000000002,0,0.035,NaN,0
0.6181,0.145,0.8058,0.3023,0.3016,0.8339,1,NaN
