0.4018,0.3998,0.377,0.3972,0.394,0.4201,0.422,0.402,0.4212,0.4195,0.3927,0.3941,0.3722,0.3967,0.3932,0.3205,0.3217,0.2992,0.319,0.3171,0.2709,0.2732,0.2527,0.2706,0.2731,0.2537,0.2538,0.2366,0.255,0.2528,0.2944,0.2939,0.2703,0.2901,0.2894,0.3517,0.349,0.3244,0.3498,0.3436
0.3336,0.3262,0.3145,0.3117,0.302,0.3926,0.3843,0.3822,0.374,0.3667,0.4397,0.433,0.436,0.4216,0.4147,0.4384,0.4312,0.4266,0.4138,0.4019,0.394,0.3783,0.3523,0.3546,0.3409,0.3258,0.3095,0.2829,0.2848,0.2695,0.2829,0.2743,0.2511,0.2543,0.243,0.2872,0.279,0.2615,0.2635,0.2534
