0.00337869602801369,0.000431462569232389,4.42384370035929e-05,1.1825312338034e-05,4.33787322584907e-05,3.74555842875341e-05,2.14464667963846e-06,4.11164064282072e-05,1.40472563865798e-05,1.05130334475773e-05,-7.03657045170553e-06,-1.37973537114946e-05,-9.17830947995578e-05,-2.52412054363924e-05,1.78733984969574e-05,-4.77412213208427e-07,-1.86747481340035e-05,-2.07058955975469e-06,-4.0786690189179e-06,-1.03235528339868e-05,4.38406137925971e-06,-4.44368332779004e-06,-1.9540221491537e-05,-5.27254143579538e-06,-0.00180230284156919
0.0038677750147151,0.000510603002097565,4.72730879906814e-05,1.94167905489391e-05,4.00422729648435e-05,2.95992481316411e-05,1.01863905070154e-05,3.686421948177e-05,1.25703500593299e-05,1.15739967123788e-05,8.03422129290674e-06,-1.40694745156972e-05,-9.00972714733933e-05,-2.05485739303248e-05,1.49228922216106e-05,9.58070039374818e-06,-1.94592554393814e-05,-3.32813584564064e-06,-4.41427408704742e-06,-1.09987998491097e-05,4.00464138965998e-06,-4.99845293747554e-06,-2.34590135887403e-05,-6.21222040215155e-06,-0.00192843802524889
0.00442773731691582,0.00061770600517621,6.16105212231126e-05,1.75337037790747e-05,2.00656359196631e-05,3.26310569222858e-05,9.32886032343982e-06,3.48166673992193e-05,9.97007203265693e-06,1.11865262389539e-05,-3.69586030164228e-06,-1.34039850158996e-05,-0.000111602211137594,-1.85696361546906e-05,2.68654657509225e-05,-2.49595221895835e-05,-1.87070532442471e-05,-6.06917442910097e-06,-2.71197927617413e-06,-9.7951076443413e-06,5.80382305305797e-06,-3.84428575000026e-06,-1.4526424143709e-05,-1.72731152294859e-06,-0.0021285116719744
0.00488426228776423,0.000735839329845558,5.92439042015074e-05,2.10000166237557e-05,4.80852925513367e-05,2.21608790279926e-05,1.15854474328541e-05,4.10614146216088e-05,6.37294368226199e-07,1.24880862363052e-05,-2.69246664359358e-05,-2.47373120326965e-05,-0.000113238427769918,-2.52809501248588e-05,3.81696922966122e-05,2.40848601538063e-06,-1.84993441882586e-05,-4.87808025632907e-06,-7.16719712845309e-06,-1.39603778397013e-05,4.55045239348927e-06,-7.04676160838669e-06,-2.66691182093338e-05,-7.79316178281415e-06,-0.00192031338199566
0.00524882832417927,0.00088228078163246,7.23297065992063e-05,4.42315330039009e-05,3.17724311718717e-05,2.29696883163366e-05,9.59331193177903e-06,1.69616579749767e-05,-8.99935151251597e-06,1.21945847918815e-05,-5.82687398057763e-05,-3.16000839868532e-05,-0.000107424362103217,-3.76218703220814e-05,3.12334161420345e-05,2.93507549551909e-06,-1.56845949305089e-05,-5.40349907523486e-06,-7.17659694317637e-06,-1.50175811351521e-05,3.94905932128492e-06,-7.75841988655069e-06,-3.23050800708094e-05,-1.09454212351176e-05,-0.0016092203227763
0.0054507034176271,0.00104671989647252,8.33666601075594e-05,3.8973997894176e-05,-2.92808073831879e-06,1.07270692464811e-05,1.29575846973562e-05,-4.1113972465808e-06,-2.42709174551395e-05,1.13911960477098e-05,-5.58127018122934e-05,-3.55246069075283e-05,-7.88527671143492e-05,-3.66503113449004e-05,3.37594382256561e-05,-1.17459505146888e-05,-1.07603905878914e-05,-5.59437026023183e-06,-6.69776476182821e-06,-1.33704766033253e-05,4.81972711743154e-06,-6.02339598781161e-06,-2.35302291488464e-05,-6.64039331229641e-06,-0.00136430758457992
0.00552818846240444,0.00124527767388367,9.01568078536418e-05,5.24682633647198e-05,6.53223799267391e-06,1.05449320869749e-05,1.66215007758769e-05,-2.18138226038844e-05,-2.48901182926122e-05,1.03354517399604e-05,-1.66613660668385e-05,-4.30330809047925e-05,-7.37246064453349e-05,-4.4922826782996e-05,3.28406656829676e-05,-4.76869915193367e-06,-1.22277495134415e-05,-4.9531037993546e-06,-7.28876349589796e-06,-1.57695479355939e-05,4.9145083783898e-06,-7.61954537588509e-06,-2.86282290723215e-05,-8.45835313897613e-06,-0.000956007821957599
0.00541429784684271,0.00146540691572327,9.58518048440649e-05,7.44552596857841e-05,1.02530705468228e-05,5.82576883417689e-06,2.07012666017669e-05,-2.77709858279714e-05,-4.55652664915514e-05,1.27759302507631e-05,-8.65069491964826e-06,-2.08246580581313e-05,-5.62001757559709e-05,-4.85543981652164e-05,3.06798752321257e-05,-1.63765435193446e-05,-8.89099979644978e-06,-7.96915720990594e-06,-6.69514546488961e-06,-1.39973528096142e-05,4.80540568060108e-06,-6.58809001926381e-06,-2.53994561140506e-05,-6.63242596694136e-06,-0.000567298640185681
0.00508438647696259,0.00168846730447663,0.000101319336086881,7.40084825666001e-05,-1.26601679171694e-05,-2.65475547010294e-05,2.0213703046166e-05,-4.09498831518963e-05,-4.06424761372143e-05,1.13793825898681e-05,-7.42862254919313e-05,-3.63583775210434e-05,-4.53728166444236e-05,-6.06105244668493e-05,2.20048843057406e-05,-1.29792215779356e-05,-3.67687284244141e-06,-9.25960180551068e-06,-1.01891721310232e-05,-1.48644178100298e-05,1.5756347898286e-06,-7.48922971572656e-06,-2.98655010450128e-05,-9.80941907816448e-06,2.48931262976551e-05
0.00476555214611582,0.00198209677156405,0.00013024001200822,6.73938979121929e-05,4.07068957774388e-06,-3.61200801142722e-05,1.65640062270445e-05,-6.7019352679154e-05,-5.65015274208444e-05,1.54729122464196e-05,-2.80552470234368e-05,-4.45389221486487e-05,-4.14153137810875e-05,-7.83552698411755e-05,1.97802121669789e-05,-2.18529143647782e-05,-3.24866967106503e-06,-1.03661900033167e-05,-9.34123477763773e-06,-1.45977960904575e-05,2.42348082158299e-06,-8.06183743243711e-06,-3.05826555984172e-05,-1.0625762070684e-05,0.000303383494822874
